101,1,757,770,222,311,1,1,1
102,1,918,668,347,355,1,1,1
103,1,1067,495,381,332,1,1,1
104,1,1067,440,422,311,1,1,1
105,1,1030,437,361,386,1,1,1
106,1,930,412,330,452,1,1,1
107,1,772,405,310,460,1,1,1
108,1,569,436,289,508,1,1,1
109,1,293,466,402,471,1,1,1
110,1,68,493,522,383,1,1,1
111,1,4,478,465,349,1,1,1
112,1,1,499,337,309,1,1,1
113,1,8,613,199,183,1,1,1
107,2,955,886,368,195,1,1,1
108,2,1009,657,417,424,1,1,1
109,2,1090,538,549,356,1,1,1
110,2,1099,436,742,319,1,1,1
111,2,1129,400,721,330,1,1,1
112,2,1244,417,554,304,1,1,1
113,2,1131,461,508,313,1,1,1
114,2,902,466,508,326,1,1,1
115,2,680,462,474,377,1,1,1
116,2,277,477,679,419,1,1,1
117,2,48,487,679,373,1,1,1
118,2,1,470,427,353,1,1,1
119,2,1,527,274,240,1,1,1
130,3,204,696,344,385,1,1,1
131,3,180,621,385,352,1,1,1
132,3,176,587,414,289,1,1,1
133,3,204,591,389,277,1,1,1
134,3,188,587,396,250,1,1,1
135,3,293,591,481,244,1,1,1
136,3,572,477,489,417,1,1,1
137,3,928,408,440,403,1,1,1
138,3,943,458,550,297,1,1,1
139,3,922,444,512,339,1,1,1
140,3,824,462,440,379,1,1,1
141,3,639,457,423,378,1,1,1
142,3,440,482,413,383,1,1,1
143,3,239,487,435,407,1,1,1
144,3,94,477,365,339,1,1,1
145,3,4,502,467,272,1,1,1
146,3,1,474,372,289,1,1,1
147,3,3,454,355,357,1,1,1
148,3,3,589,351,348,1,1,1
149,3,8,672,320,284,1,1,1
150,3,4,717,281,223,1,1,1
151,3,11,679,305,243,1,1,1
152,3,1,621,315,292,1,1,1
153,3,8,628,292,320,1,1,1
154,3,1,591,321,323,1,1,1
155,3,11,638,323,268,1,1,1
156,3,12,617,330,293,1,1,1
157,3,11,548,350,309,1,1,1
158,3,1,477,336,343,1,1,1
159,3,12,473,371,374,1,1,1
160,3,8,458,359,565,1,1,1
161,3,11,433,360,572,1,1,1
162,3,3,454,383,547,1,1,1
163,3,1,608,364,362,1,1,1
164,3,4,734,354,261,1,1,1
165,3,1,718,385,326,1,1,1
166,3,12,726,371,338,1,1,1
167,3,4,717,382,364,1,1,1
168,3,11,745,339,336,1,1,1
169,3,11,738,364,342,1,1,1
170,3,8,727,369,327,1,1,1
171,3,12,722,391,251,1,1,1
172,3,1,717,378,268,1,1,1
173,3,7,721,384,239,1,1,1
174,3,4,734,382,318,1,1,1
175,3,1,591,348,412,1,1,1
176,3,3,511,374,320,1,1,1
177,3,3,470,319,244,1,1,1
178,3,4,454,320,268,1,1,1
179,3,3,454,302,260,1,1,1
180,3,8,444,308,260,1,1,1
181,3,3,531,313,227,1,1,1
182,3,1,551,299,249,1,1,1
183,3,11,587,200,215,1,1,1
148,4,424,933,226,148,1,1,1
149,4,316,741,309,323,1,1,1
150,4,304,416,301,416,1,1,1
