141,1,1,708,247,344,1,1,1
142,1,8,736,443,342,1,1,1
143,1,216,710,440,371,1,1,1
144,1,492,697,359,384,1,1,1
145,1,838,691,402,390,1,1,1
146,1,1088,603,520,334,1,1,1
147,1,1152,554,663,239,1,1,1
148,1,1212,438,691,323,1,1,1
149,1,1253,456,620,297,1,1,1
150,1,1272,436,614,308,1,1,1
151,1,1270,394,614,354,1,1,1
152,1,1268,409,609,342,1,1,1
153,1,1274,423,591,347,1,1,1
154,1,1281,458,549,310,1,1,1
155,1,1242,460,496,378,1,1,1
156,1,1225,421,473,413,1,1,1
157,1,1123,404,493,486,1,1,1
158,1,1031,607,372,449,1,1,1
159,1,776,712,456,369,1,1,1
160,1,746,815,336,266,1,1,1
149,2,218,881,372,200,1,1,1
150,2,98,759,413,322,1,1,1
151,2,102,586,509,406,1,1,1
152,2,214,543,453,321,1,1,1
153,2,344,393,498,388,1,1,1
154,2,590,391,543,330,1,1,1
155,2,573,321,622,423,1,1,1
156,2,624,310,439,381,1,1,1
157,2,498,340,430,372,1,1,1
158,2,320,423,477,325,1,1,1
159,2,370,389,419,368,1,1,1
160,2,295,368,455,372,1,1,1
161,2,224,415,486,344,1,1,1
162,2,258,413,439,310,1,1,1
163,2,263,417,425,302,1,1,1
164,2,288,436,398,283,1,1,1
165,2,207,393,511,291,1,1,1
166,2,181,383,516,323,1,1,1
167,2,199,408,526,285,1,1,1
168,2,211,346,484,347,1,1,1
169,2,224,336,445,353,1,1,1
170,2,248,327,438,366,1,1,1
171,2,250,340,455,346,1,1,1
172,2,261,408,444,298,1,1,1
173,2,404,413,639,306,1,1,1
174,2,543,312,543,407,1,1,1
175,2,485,438,573,295,1,1,1
176,2,451,494,351,385,1,1,1
177,2,344,507,487,411,1,1,1
178,2,370,507,400,428,1,1,1
179,2,391,496,387,447,1,1,1
180,2,410,503,362,436,1,1,1
181,2,410,503,362,436,1,1,1
182,2,410,503,362,391,1,1,1
183,2,410,503,362,361,1,1,1
184,2,434,467,362,361,1,1,1
185,2,494,349,443,453,1,1,1
186,2,459,464,381,376,1,1,1
187,2,440,541,347,329,1,1,1
188,2,423,543,385,362,1,1,1
189,2,372,579,436,330,1,1,1
190,2,323,554,487,366,1,1,1
191,2,370,535,430,327,1,1,1
192,2,451,413,428,363,1,1,1
193,2,487,289,445,451,1,1,1
194,2,445,374,421,400,1,1,1
195,2,361,552,398,355,1,1,1
196,2,299,567,404,286,1,1,1
197,2,177,469,404,288,1,1,1
198,2,62,419,511,364,1,1,1
199,2,68,562,443,263,1,1,1
200,2,55,515,441,447,1,1,1
201,2,49,556,440,372,1,1,1
202,2,2,618,541,177,1,1,1
203,2,8,550,360,243,1,1,1
204,2,2,577,250,201,1,1,1
170,3,479,849,342,232,1,1,1
171,3,735,832,302,249,1,1,1
172,3,992,721,383,360,1,1,1
173,3,1199,594,447,336,1,1,1
174,3,1238,515,597,261,1,1,1
