30,1,898,837,351,244,1,1,1
31,1,907,783,300,298,1,1,1
32,1,861,723,505,358,1,1,1
33,1,876,790,457,291,1,1,1
34,1,804,783,415,298,1,1,1
35,1,768,743,476,338,1,1,1
36,1,681,719,542,362,1,1,1
37,1,595,685,506,367,1,1,1
38,1,542,703,450,360,1,1,1
39,1,549,659,345,400,1,1,1
40,1,492,546,408,491,1,1,1
41,1,435,643,426,388,1,1,1
42,1,409,794,387,286,1,1,1
43,1,467,779,388,302,1,1,1
44,1,413,751,388,330,1,1,1
45,1,373,779,338,302,1,1,1
46,1,387,775,430,306,1,1,1
47,1,380,797,417,284,1,1,1
48,1,399,580,433,444,1,1,1
49,1,463,531,365,455,1,1,1
50,1,492,497,335,476,1,1,1
51,1,440,544,399,438,1,1,1
52,1,395,715,339,353,1,1,1
53,1,422,719,330,359,1,1,1
54,1,402,710,321,371,1,1,1
55,1,352,732,405,349,1,1,1
56,1,350,768,332,307,1,1,1
57,1,382,872,272,209,1,1,1
58,1,358,830,311,246,1,1,1
59,1,346,856,293,225,1,1,1
60,1,286,794,331,287,1,1,1
61,1,279,715,492,288,1,1,1
62,1,428,677,445,296,1,1,1
63,1,446,658,375,309,1,1,1
64,1,373,606,393,333,1,1,1
65,1,274,586,466,323,1,1,1
66,1,233,585,500,365,1,1,1
67,1,267,583,443,454,1,1,1
68,1,172,782,500,299,1,1,1
69,1,119,879,468,202,1,1,1
70,1,123,820,407,261,1,1,1
71,1,133,701,382,380,1,1,1
72,1,134,518,385,534,1,1,1
73,1,119,525,406,524,1,1,1
74,1,4,827,462,254,1,1,1
75,1,1,888,412,193,1,1,1
76,1,3,919,362,162,1,1,1
77,1,1,917,295,164,1,1,1
78,1,86,937,251,144,1,1,1
37,2,1132,804,408,277,1,1,1
38,2,1056,700,459,381,1,1,1
39,2,975,715,556,366,1,1,1
40,2,1016,764,433,317,1,1,1
41,2,1023,752,421,329,1,1,1
42,2,1035,788,406,293,1,1,1
43,2,989,651,364,430,1,1,1
44,2,1005,767,326,314,1,1,1
45,2,934,843,363,238,1,1,1
46,2,1004,887,286,194,1,1,1
47,2,918,920,410,161,1,1,1
48,2,910,906,325,175,1,1,1
49,2,817,912,390,169,1,1,1
50,2,937,783,332,298,1,1,1
51,2,880,797,497,284,1,1,1
52,2,899,613,375,468,1,1,1
53,2,790,852,383,229,1,1,1
54,2,816,861,335,220,1,1,1
55,2,804,864,352,217,1,1,1
56,2,816,852,464,229,1,1,1
57,2,849,703,350,378,1,1,1
58,2,827,793,380,288,1,1,1
59,2,884,842,395,239,1,1,1
60,2,785,837,475,244,1,1,1
61,2,820,805,464,276,1,1,1
62,2,850,843,436,238,1,1,1
63,2,832,812,405,269,1,1,1
64,2,846,816,497,265,1,1,1
65,2,865,866,400,215,1,1,1
66,2,832,822,376,259,1,1,1
67,2,719,794,462,287,1,1,1
68,2,785,875,491,206,1,1,1
69,2,929,856,429,225,1,1,1
70,2,943,544,543,537,1,1,1
71,2,958,680,547,380,1,1,1
72,2,958,703,510,335,1,1,1
73,2,865,736,530,324,1,1,1
74,2,737,722,523,354,1,1,1
75,2,561,691,548,381,1,1,1
76,2,395,666,563,326,1,1,1
77,2,279,609,567,315,1,1,1
78,2,200,567,601,324,1,1,1
79,2,146,552,611,329,1,1,1
80,2,153,484,617,396,1,1,1
81,2,147,487,631,403,1,1,1
82,2,194,506,565,400,1,1,1
83,2,121,367,627,512,1,1,1
84,2,109,412,629,445,1,1,1
85,2,91,450,641,460,1,1,1
86,2,106,457,646,426,1,1,1
87,2,93,492,679,413,1,1,1
88,2,94,477,663,404,1,1,1
89,2,29,598,666,360,1,1,1
90,2,7,809,710,272,1,1,1
91,2,6,900,469,181,1,1,1
92,2,2,896,230,185,1,1,1
